Date,EURUSD_Close,NZDUSD_Close,Residual
2020-03-25,1.080263614654541,0.5829713940620422,0.03888886440860895
2020-03-26,1.0889569520950315,0.5812196135520935,0.04955232089024242
2020-03-27,1.1048258543014526,0.5979001522064209,0.04666165439911274
2020-03-30,1.113908290863037,0.6058292984962463,0.04682667122867179
2020-03-31,1.1030466556549072,0.6009796261787415,0.04141916210640684
2020-04-01,1.102657437324524,0.5951389074325562,0.047598638398706594
2020-04-02,1.0953621864318848,0.5936902165412903,0.041932640425256906
2020-04-03,1.0847399234771729,0.5914394855499268,0.03384163521510475
2020-04-06,1.0806955099105835,0.5854012370109558,0.03658806579492557
2020-04-07,1.0803803205490112,0.5950610041618347,0.025409134606751982
2020-04-08,1.0895144939422607,0.5962993502616882,0.03315061683978415
2020-04-09,1.0863661766052246,0.6016702651977539,0.023961964127505953
2020-04-10,1.0927408933639526,0.6077216863632202,0.023531022302664795
2020-04-13,1.0932666063308716,0.6075407862663269,0.024260182404319153
2020-04-14,1.0922993421554563,0.6102696061134338,0.020223983559233494
2020-04-15,1.098538875579834,0.6101199388504028,0.026631838484540316
2020-04-16,1.0905101299285889,0.5995994806289673,0.030434800599131284
2020-04-17,1.0858471393585205,0.5998692512512207,0.02546841571874614
2020-04-20,1.0866966247558594,0.601550817489624,0.02442674771735298
2020-04-21,1.0864840745925903,0.6045108437538147,0.02088523934713571
2020-04-22,1.0856467485427856,0.5964096188545227,0.02915885918355121
2020-04-23,1.080964207649231,0.5924205780029297,0.028962545470278878
2020-04-24,1.077702283859253,0.6005717515945435,0.016533501593452016
2020-04-27,1.08236825466156,0.6021702289581299,0.019401763908335923
2020-04-28,1.0824854373931885,0.6024604439735413,0.019192559786907815
2020-04-29,1.0836584568023682,0.607810378074646,0.014348839666455504
2020-04-30,1.087725043296814,0.6142000555992126,0.011229351600520854
2020-05-01,1.094546914100647,0.6120288372039795,0.02049305725674322
2020-05-04,1.0959625244140625,0.6016412973403931,0.033590890291362197
2020-05-05,1.0904293060302734,0.605029821395874,0.024246808774229134
2020-05-06,1.0838581323623655,0.6053100228309631,0.01736050990685145
2020-05-07,1.0798553228378296,0.6006998419761658,0.018542485253232766
2020-05-08,1.0837171077728271,0.6095698475837708,0.012428724254624601
2020-05-11,1.0839520692825315,0.6143185496330261,0.007323114685463095
2020-05-12,1.080940842628479,0.6077697277069092,0.0116769424434362
2020-05-13,1.0846810340881348,0.6069986820220947,0.016284281229264952
2020-05-14,1.08236825466156,0.5999088287353516,0.02194502067665738
2020-05-15,1.0806955099105835,0.6013012528419495,0.018706302774263772
2020-05-18,1.0821340084075928,0.5936691164970398,0.028728192313879797
2020-05-19,1.0915124416351318,0.6040598750114441,0.026420783002990778
2020-05-20,1.0927767753601074,0.6086501479148865,0.022522721096918108
2020-05-21,1.0982975959777832,0.614809513092041,0.021116485186706724
2020-05-22,1.0952903032302856,0.6123398542404175,0.020886664788672293
2020-05-25,1.0907801389694214,0.6105006337165833,0.018444957936877504
2020-05-26,1.0902997255325315,0.6106609106063843,0.01778429100894874
2020-05-27,1.0981770753860474,0.6198398470878601,0.015338659508979946
2020-05-28,1.1016855239868164,0.618739128112793,0.020085018566802004
2020-05-29,1.1079105138778689,0.6199781894683838,0.024916512893809584
2020-06-01,1.1118524074554443,0.6199012994766235,0.02894487988285399
2020-06-02,1.1125946044921875,0.6281801462173462,0.02037637074951837
2020-06-03,1.118943691253662,0.6385492086410522,0.015064015222002958
2020-06-04,1.1235954761505127,0.6428387761116028,0.014891589263666516
2020-06-05,1.1337867975234983,0.6463789939880371,0.02110144685820048
2020-06-08,1.1319515705108645,0.6537613868713379,0.010963699806103566
2020-06-09,1.1305567026138306,0.6567497253417969,0.006208032717278211
2020-06-10,1.1332215070724487,0.6497303247451782,0.016767122272842716
2020-06-11,1.1365444660186768,0.6510586142539978,0.018596236277530487
2020-06-12,1.1288082599639893,0.6413010954856873,0.021833707239218958
2020-06-15,1.1252011060714722,0.6417208313941956,0.017754502367194114
2020-06-16,1.1337740421295166,0.6499203443527222,0.017105954046373384
2020-06-17,1.1265701055526731,0.6460198760032654,0.01428863264249225
2020-06-18,1.1242902278900146,0.6446402072906494,0.013560382929658221
2020-06-19,1.1211000680923462,0.642937958240509,0.01228463720807027
2020-06-22,1.1177555322647097,0.6402007341384888,0.012018487795078636
2020-06-23,1.1279679536819458,0.649599552154541,0.011660640715489556
2020-06-24,1.1312345266342163,0.6500301957130432,0.014442895529881206
2020-06-25,1.1250872611999512,0.6404016613960266,0.019124246288411584
2020-06-26,1.1222084760665894,0.6430785655975342,0.013234912796534104
2020-06-29,1.1225864887237549,0.6419391632080078,0.014894340751096191
2020-06-30,1.1247202157974243,0.6427395939826965,0.0161278729080081
2020-07-01,1.1235954761505127,0.6451113224029541,0.012335797202364773
2020-07-02,1.1251378059387207,0.6479201316833496,0.010719233159513397
2020-07-03,1.1237848997116089,0.65091872215271,0.005993997952414398
2020-07-06,1.1247202157974243,0.6538383364677429,0.0036458046475420502
2020-07-07,1.1312856674194336,0.6558882594108582,0.007905834899595732
2020-07-08,1.1275228261947632,0.6549388766288757,0.005210705688784678
2020-07-09,1.1339154243469238,0.6574016809463501,0.008833540361496972
2020-07-10,1.128795504570007,0.6569395661354065,0.00423333249087432
2020-07-13,1.1310042142868042,0.6574997901916504,0.005811992909688701
2020-07-14,1.134549617767334,0.6538383364677429,0.013475206617451718
2020-07-15,1.1410704851150513,0.654360294342041,0.019409060271964318
2020-07-16,1.1417193412780762,0.6573001742362976,0.01675161560251892
2020-07-17,1.139211654663086,0.6542105078697205,0.017718685388232736
2020-07-20,1.1442956924438477,0.6562497615814209,0.02050930082280078
2020-07-21,1.1458691358566284,0.6581414937973022,0.019955230178834382
2020-07-22,1.15340256690979,0.6646903157234192,0.020123606819970385
2020-07-23,1.1568717956542969,0.6657390594482422,0.022413378452231125
2020-07-24,1.1596084833145142,0.663561224937439,0.02759934170024314
2020-07-27,1.1652567386627195,0.6644695401191711,0.03222607122102494
2020-07-28,1.1769275665283203,0.6688382029533386,0.03898373457483428
2020-07-29,1.171879529953003,0.6660600900650024,0.037060069499641024
2020-07-30,1.1782865524291992,0.6656593084335327,0.04391782625391283
2020-07-31,1.1872254610061646,0.6696891784667969,0.048324589598769174
2020-08-03,1.1782310009002686,0.6637109518051147,0.04605347075141597
2020-08-04,1.1763322353363037,0.6615402102470398,0.0465960037706219
2020-08-05,1.181544303894043,0.664548933506012,0.0484243476274826
2020-08-06,1.187281847000122,0.664818525314331,0.05385869752420169
2020-08-07,1.1876484155654907,0.6684491634368896,0.05014211226057719
2020-08-10,1.178272724151611,0.6601095795631409,0.050145434308471515
2020-08-11,1.1737778186798096,0.6593479514122009,0.04650708484577937
2020-08-12,1.1736538410186768,0.6569395661354065,0.049091668939543975
2020-08-13,1.179380178451538,0.6576480865478516,0.05402117734749634
2020-08-14,1.1816558837890625,0.6547288298606873,0.05957998987379476
2020-08-17,1.1852554082870483,0.6543817520141602,0.06356985132913273
2020-08-18,1.1876484155654907,0.6554712057113647,0.06473761751080698
2020-08-19,1.1947859525680542,0.6610389947891235,0.06561340698457618
2020-08-20,1.1843500137329102,0.6561594009399414,0.0606652451287526
2020-08-21,1.1873664855957031,0.6542105078697205,0.06587351632084992
2020-08-24,1.1798018217086792,0.6538811326026917,0.05867928039644443
2020-08-25,1.1794538497924805,0.6529998183250427,0.05932246806317654
2020-08-26,1.183501958847046,0.6552993655204773,0.060784418811947516
2020-08-27,1.1842728853225708,0.6633411049842834,0.05251129898624951
2020-08-28,1.1819632053375244,0.6645312905311584,0.048863091032045336
2020-08-31,1.1918240785598757,0.6745316982269287,0.04747712510489177
2020-09-01,1.193901538848877,0.6732601523399353,0.050984614298442255
2020-09-02,1.1923214197158811,0.6768602132797241,0.04535572960008394
2020-09-03,1.184735894203186,0.6767502427101135,0.037893881175885324
2020-09-04,1.1839784383773804,0.6689102053642273,0.045953629771914084
2020-09-07,1.183445930480957,0.6712896227836609,0.04274513847561234
2020-09-08,1.182172775268555,0.6691021919250488,0.04393205126902555
2020-09-09,1.177024483680725,0.6612619757652283,0.04760116520398716
2020-09-10,1.1806375980377195,0.6682080030441284,0.043402512890018174
2020-09-11,1.1824384927749634,0.6646991968154907,0.049149544670950895
2020-09-14,1.1842728853225708,0.6685296297073364,0.046676086587050136
2020-09-15,1.187000036239624,0.6699718832969666,0.04778122421936226
2020-09-16,1.1844412088394165,0.6710913777351379,0.04396337076162671
2020-09-17,1.1803449392318726,0.6721695065498352,0.03865459645125213
2020-09-18,1.1848200559616089,0.6762696504592896,0.03851853527281568
2020-09-21,1.1845533847808838,0.6758995056152344,0.03866814307288324
2020-09-22,1.176800012588501,0.6666000485420227,0.0413732942789391
2020-09-23,1.1708368062973022,0.6632398962974548,0.03918904310258897
2020-09-24,1.1658544540405271,0.6545187830924988,0.044014786715970144
2020-09-25,1.1673243045806885,0.6549903750419617,0.04495426699912164
2020-09-28,1.1635348796844482,0.6551792025566101,0.04095247949238989
2020-09-29,1.167883276939392,0.6568015217781067,0.04347635479898959
2020-09-30,1.1742050647735596,0.6600921154022217,0.04609741579054427
2020-10-01,1.1726078987121582,0.6622779369354248,0.04204199163193989
2020-10-02,1.1744946241378784,0.6651412844657898,0.04070848743474498
2020-10-05,1.1720443964004517,0.6639797687530518,0.03956454447971902
2020-10-06,1.1792453527450562,0.6653802394866943,0.04519047812984578
2020-10-07,1.1737639904022217,0.6590003371238708,0.04688419682841438
2020-10-08,1.176747441291809,0.6574103236198425,0.05165583742679836
2020-10-09,1.1767003536224363,0.6589394807815552,0.04988900140762875
2020-10-12,1.181683897972107,0.6664400696754456,0.04643709798532236
2020-10-13,1.1816140413284302,0.6649290323257446,0.04806661146114255
2020-10-14,1.1742188930511477,0.6655396819114685,0.039984703416030554
2020-10-15,1.1743981838226318,0.665619432926178,0.04007430316073535
2020-10-16,1.1707134246826172,0.6598917841911316,0.042831075804987684
2020-10-19,1.171550154685974,0.6617783308029175,0.04154612367934729
2020-10-20,1.176885962486267,0.6593087911605835,0.04965926976179924
2020-10-21,1.1829839944839478,0.6580809354782104,0.0571381949968921
2020-10-22,1.1853959560394287,0.6646196842193604,0.052196430827586404
2020-10-23,1.1815024614334106,0.667159914970398,0.04544609602778005
2020-10-26,1.184848070144653,0.6684402823448181,0.04735175485393239
2020-10-27,1.180944323539734,0.6678001284599304,0.044167949674732254
2020-10-28,1.1784114837646484,0.6700795888900757,0.03907154193467788
2020-10-29,1.1748672723770142,0.6649687886238098,0.041275131063641446
2020-10-30,1.1678695678710938,0.6629716753959656,0.03652345611173757
2020-11-02,1.1642121076583862,0.6598482728004456,0.036378693346936775
2020-11-03,1.1642799377441406,0.6632398962974548,0.03263217454942735
2020-11-04,1.176221489906311,0.6729022264480591,0.03370710243794717
2020-11-05,1.17326819896698,0.6700077652931213,0.03400903268803268
2020-11-06,1.1817537546157837,0.6764892935752869,0.03520521491825912
2020-11-09,1.1893010139465332,0.6797495484352112,0.03908586753541754
2020-11-10,1.182732105255127,0.6825193166732788,0.02940197205520967
2020-11-11,1.1818794012069702,0.6828222870826721,0.028208535952404024
2020-11-12,1.1780297756195068,0.6902502179145813,0.016005176615119243
2020-11-13,1.1803393363952637,0.6839009523391724,0.02545536313499608
2020-11-16,1.1845253705978394,0.6871482729911804,0.025989336926529827
2020-11-17,1.1859441995620728,0.690808117389679,0.02329216557214231
2020-11-18,1.186366319656372,0.6893000602722168,0.02541030410332379
2020-11-19,1.1847639083862305,0.6922091841697693,0.020536181365299555
2020-11-20,1.1866477727890017,0.6906601786613464,0.024162116324083938
2020-11-23,1.1866477727890017,0.6946905255317688,0.019629434822756364
2020-11-24,1.1842728853225708,0.6931111812591553,0.01903073804136013
2020-11-25,1.1900511980056765,0.6979097723960876,0.019412372478623485
2020-11-26,1.1920002698898315,0.7004076242446899,0.018552265095776566
2020-11-27,1.191599726676941,0.7003389596939087,0.01822894465033742
2020-11-30,1.1971460580825806,0.7035019993782043,0.02021800122928985
2020-12-01,1.193816065788269,0.7018824815750122,0.018709380301664247
2020-12-02,1.2074378728866575,0.7069985866546631,0.02657742088839976
2020-12-03,1.2114603519439695,0.7071500420570374,0.030429567435213523
2020-12-04,1.2145650386810305,0.7073386311531067,0.033322159696392406
2020-12-07,1.212135910987854,0.7041400671005249,0.034490258886674896
2020-12-08,1.2113136053085327,0.7040518522262573,0.03376716301275984
2020-12-09,1.2110936641693115,0.7040716409683228,0.03352496670097471
2020-12-10,1.207875370979309,0.7016411423683167,0.03304010475087327
2020-12-11,1.2144293785095217,0.70940101146698,0.030867068121596786
2020-12-14,1.213340401649475,0.7098491191864014,0.029274132263547248
2020-12-15,1.214889645576477,0.7085816264152527,0.03224884680674189
2020-12-16,1.2154301404953003,0.7086820602416992,0.03267639002143685
2020-12-17,1.2199585437774658,0.7110403180122375,0.034552606850291046
2020-12-18,1.226271629333496,0.7147911787033081,0.03664733170063572
2020-12-21,1.221612811088562,0.7104896903038025,0.03682613104134891
2020-12-22,1.223690629005432,0.7096678018569946,0.03982827598980543
2020-12-23,1.2186651229858398,0.7054275274276733,0.03957154399494689
2020-12-24,1.2191405296325684,0.709679901599884,0.03526456878552464
2020-12-25,1.2184720039367676,0.713749885559082,0.030018784209615568
2020-12-28,1.2205095291137695,0.7115614414215088,0.03451751696452199
2020-12-29,1.2223445177078247,0.7107997536659241,0.03720912860133896
2020-12-30,1.225295066833496,0.7148601412773132,0.035593211264922875
2020-12-31,1.2299896478652954,0.7215397357940674,0.0327756660515468
2021-01-01,1.218026876449585,0.7181999087333679,0.02456899127525025
2021-01-04,1.2250697612762451,0.7198387980461121,0.029768718798226512
2021-01-05,1.2251598834991455,0.7178286910057068,0.032119483911345004
2021-01-06,1.230027437210083,0.7256894111633301,0.028146572523099156
2021-01-07,1.2341108322143557,0.7305775880813599,0.026732537702120363
2021-01-08,1.227144479751587,0.7265488505363464,0.024297056832066843
2021-01-11,1.218620538711548,0.7199320793151855,0.02321458856767733
2021-01-12,1.2160701751708984,0.7174013257026672,0.023510406870100198
2021-01-13,1.220889449119568,0.7229298949241638,0.02211204143319012
2021-01-14,1.2162491083145142,0.7190313339233398,0.021856170724224855
2021-01-15,1.2151259183883667,0.7217714786529541,0.01765130973446971
2021-01-18,1.2068113088607788,0.7122507095336914,0.02004411955631591
2021-01-19,1.207729458808899,0.7115817070007324,0.021714655217869083
2021-01-20,1.213886857032776,0.7128803133964539,0.02641159125905168
2021-01-21,1.2115631103515625,0.7186385989189148,0.01761185749628824
2021-01-22,1.2166293859481812,0.7216001749038696,0.019347432010998755
2021-01-25,1.216944694519043,0.7183701395988464,0.02329536123373499
2021-01-26,1.214624047279358,0.719990074634552,0.019152873391798053
2021-01-27,1.216299295425415,0.7236900925636292,0.016666940537582775
2021-01-28,1.2105072736740112,0.7142704129219055,0.02146864906130963
2021-01-29,1.2120037078857422,0.717442512512207,0.01939761933120354
2021-02-01,1.2123857736587524,0.7163375020027161,0.021022421984232542
2021-02-02,1.2068694829940796,0.7165479063987732,0.015269502526935153
2021-02-03,1.203905463218689,0.7196678519248962,0.008796673255471177
2021-02-04,1.2042388916015625,0.7219695448875427,0.006541530121067396
2021-02-05,1.1966731548309326,0.7160297632217407,0.005655897903245721
2021-02-08,1.2048773765563965,0.7211625576019287,0.008087583694412315
2021-02-09,1.2053595781326294,0.7226702570915222,0.006874169035677058
2021-02-10,1.2119992971420288,0.7243799567222595,0.011591094762458232
2021-02-11,1.2121212482452393,0.7218199968338013,0.01459207419836872
2021-02-12,1.2131506204605105,0.7231180667877197,0.014161587533816578
2021-02-15,1.2122093439102173,0.7219487428665161,0.014535377174375474
2021-02-16,1.2132196426391602,0.723358690738678,0.013959994858124603
2021-02-17,1.2092483043670654,0.718989908695221,0.014901955165125713
2021-02-18,1.2048004865646362,0.719398558139801,0.009994554642517084
2021-02-19,1.209189772605896,0.721870481967926,0.011603821055526264
2021-02-22,1.2126356363296509,0.7312721014022827,0.0044762657007977324
2021-02-23,1.2166796922683716,0.7329819798469543,0.006597327255943197
2021-02-24,1.215214490890503,0.7338700890541077,0.004133324458781118
2021-02-25,1.2171372175216677,0.7445295453071594,-0.005931979153057432
2021-02-26,1.2160420417785645,0.7365506291389465,0.00194623793553661
2021-03-01,1.208956003189087,0.7271193265914917,0.005467001183388609
2021-03-02,1.2051095962524414,0.7274197936058044,0.001282677605490834
2021-03-03,1.208546757698059,0.7292988300323486,0.002606603162301546
2021-03-04,1.2050660848617554,0.7231912612915039,0.0059947346100348575
2021-03-05,1.1967735290527344,0.7178286910057068,0.003733129464933871
2021-03-08,1.1925631761550903,0.7178596258163452,-0.0005120138982546152
2021-03-09,1.185171127319336,0.7132616639137268,-0.0027330197618136154
2021-03-10,1.1897906064987185,0.7179575562477112,-0.0033947198453578853
2021-03-11,1.1926058530807495,0.7192174792289734,-0.001996430605677446
2021-03-12,1.1986095905303955,0.7227522134780884,3.201016152853953e-05
2021-03-15,1.1950000524520874,0.7187315821647644,0.0009442270992225943
2021-03-16,1.1925773620605469,0.720352053642273,-0.0033009071974405835
2021-03-17,1.190164566040039,0.7193002700805664,-0.004530827389434888
2021-03-18,1.1982792615890503,0.7251210808753967,-0.002962437223237968
2021-03-19,1.1918240785598757,0.7168099284172058,-7.058184278641022e-05
2021-03-22,1.1883116960525513,0.7152001261711121,-0.0017725194687501222
2021-03-23,1.193303108215332,0.7133176326751709,0.005336016534671195
2021-03-24,1.1840205192565918,0.6990220546722412,0.012130778743939086
2021-03-25,1.1813069581985474,0.6969515085220337,0.011745832699546543
2021-03-26,1.1776621341705322,0.6967815160751343,0.008292188647895493
2021-03-29,1.1788004636764526,0.6994082927703857,0.006476345096885883
2021-03-30,1.177100658416748,0.7009722590446472,0.0030176438344402534
2021-03-31,1.1723604202270508,0.6992420554161072,0.00022325850375315426
2021-04-01,1.1728830337524414,0.6983581781387329,0.0017399140591236595
2021-04-02,1.177994966506958,0.7024997472763062,0.0021940805171181132
2021-04-05,1.176816701889038,0.7031112313270569,0.0003281176602363267
2021-04-06,1.1818934679031372,0.7066688537597656,0.001403846069411685
2021-04-07,1.1874228715896606,0.7063693404197693,0.007270093858750659
2021-04-08,1.1873664855957031,0.7013409733772278,0.012868800840257988
2021-04-09,1.1915684938430786,0.7061498761177063,0.011662534019942772
2021-04-12,1.1900511980056765,0.703982412815094,0.012582849914835048
2021-04-13,1.1914690732955933,0.7032397985458374,0.014835897478777005
2021-04-14,1.1954143047332764,0.706119954586029,0.015541995803596054
2021-04-15,1.1986095905303955,0.7140001058578491,0.009874963530881686
2021-04-16,1.1971746683120728,0.7175711989402771,0.004423854102215019
2021-04-19,1.1969454288482666,0.7127177715301514,0.009652963844368756
2021-04-20,1.204529047012329,0.7190881967544556,0.01007215931774419
2021-04-21,1.2032392024993896,0.7165479063987732,0.011639222032245211
2021-04-22,1.2037750482559204,0.7204403877258301,0.00779743512522213
2021-04-23,1.2014753818511963,0.7154299020767212,0.011132751600272384
2021-04-26,1.2089852094650269,0.7191709280014038,0.014435279061047357
2021-04-27,1.2081671953201294,0.7230082750320435,0.009301638380974975
2021-04-28,1.2090305089950562,0.7204195857048035,0.013076290609010943
2021-04-29,1.213592290878296,0.727300226688385,0.009899841737862403
2021-04-30,1.2127091884613037,0.7247374653816223,0.011898918235228262
2021-05-03,1.2027760744094849,0.7169898152351379,0.01067910644417669
2021-05-04,1.2061271667480469,0.7198076248168945,0.010861182870181896
2021-05-05,1.2015043497085571,0.7162697911262512,0.010217148263051978
2021-05-06,1.2007973194122314,0.7219278216362,0.0031468814883472973
2021-05-07,1.2068549394607544,0.7232906818389893,0.007671777076994957
2021-05-10,1.2171076536178589,0.7296074628829956,0.010820398830483802
2021-05-11,1.2140932083129885,0.7271299362182617,0.010592274317180461
2021-05-12,1.2144500017166138,0.7262691855430603,0.011917100693692673
2021-05-13,1.2078505754470823,0.7164093852043152,0.01640638118788673
2021-05-14,1.207729458808899,0.7182979583740234,0.014161303276528203
2021-05-17,1.2150373458862305,0.7243909239768982,0.014616809314636381
2021-05-18,1.215687274932861,0.7219122052192688,0.018054399825879974
2021-05-19,1.2223997116088867,0.7237984538078308,0.022645489541170294
2021-05-20,1.217285394668579,0.7163118720054626,0.025950867464549
2021-05-21,1.222538709640503,0.7196574807167053,0.027441583532785696
2021-05-24,1.2183235883712769,0.7173189520835876,0.025856460577959428
2021-05-25,1.2214635610580444,0.7214798927307129,0.024316881031206883
2021-05-26,1.2249093055725098,0.7224389910697937,0.026683987046487445
2021-05-27,1.21925950050354,0.7278285026550293,0.01497293210275763
2021-05-28,1.2193188667297363,0.7284275889396667,0.014358543089670883
2021-05-31,1.2190067768096924,0.7242912650108337,0.018698320504746624
2021-06-01,1.223286509513855,0.7277278900146484,0.01911309391815763
2021-06-02,1.2217769622802734,0.7253314852714539,0.02029863467536064
2021-06-03,1.220986247062683,0.7233482599258423,0.021738330170800513
2021-06-04,1.213300704956055,0.7148601412773132,0.02359884938748169
2021-06-07,1.2168411016464231,0.7209701538085938,0.02026769341406842
2021-06-08,1.2193634510040283,0.7225485444068909,0.021014924625075704
2021-06-09,1.217285394668579,0.7190313339233398,0.022892457078289796
2021-06-10,1.218200445175171,0.7171800136566162,0.0258895728253683
2021-06-11,1.2172558307647705,0.7189486026763916,0.02295593588387579
2021-06-14,1.2110203504562378,0.7138981223106384,0.022400418035811942
2021-06-15,1.212224006652832,0.7143775820732117,0.023064855533292405
2021-06-16,1.2127091884613037,0.7122507095336914,0.02594199915684081
2021-06-17,1.1995586156845093,0.7071185111999512,0.018563291977820917
2021-06-18,1.1913414001464844,0.7015377879142761,0.01662237027113944
2021-06-21,1.1873664855957031,0.6949077248573303,0.020103877000470893
2021-06-22,1.1912561655044556,0.6986313462257385,0.01980583058263985
2021-06-23,1.1936734914779663,0.7017987370491028,0.018660988272845014
2021-06-24,1.193317413330078,0.7045577764511108,0.015201989393569315
2021-06-25,1.1930327415466309,0.7063194513320923,0.012936070982697334
2021-06-28,1.1942152976989746,0.70689857006073,0.013467328169278758
2021-06-29,1.1928904056549072,0.7048904895782471,0.014400799871251202
2021-06-30,1.1901928186416626,0.6989800930023193,0.018350269820230247
2021-07-01,1.1856770515441897,0.6996676325798035,0.013061269543458875
2021-07-02,1.1846235990524292,0.6963691115379333,0.015717459370067077
2021-07-05,1.1856207847595217,0.7025876045227051,0.009721091166189355
2021-07-06,1.186380386352539,0.7052086591720581,0.007532954932897518
2021-07-07,1.1824523210525513,0.7017691731452942,0.007473066538971729
2021-07-08,1.17933988571167,0.7013409733772278,0.004842200956224785
2021-07-09,1.184800386428833,0.6949077248573303,0.017537777833600776
2021-07-12,1.187295913696289,0.7006186246871948,0.01361060977308659
2021-07-13,1.186521053314209,0.6986606121063232,0.015037804869113103
2021-07-14,1.1775373220443726,0.6944106817245483,0.010833707075683208
2021-07-15,1.1833338737487793,0.7038784027099609,0.005982499381204098
2021-07-16,1.1811814308166504,0.7011492252349854,0.006899393320659364
2021-07-19,1.1814005374908447,0.6994816660881042,0.008993900485294581
2021-07-20,1.1793843507766724,0.693600058555603,0.013592393479284315
2021-07-21,1.1784114837646484,0.6923816800117493,0.013989761353956798
2021-07-22,1.179273009300232,0.696097731590271,0.010672073836798912
2021-07-23,1.177273869514465,0.69810950756073,0.006410414218549487
2021-07-26,1.177343249320984,0.6983678936958313,0.006189203142341171
2021-07-27,1.1807769536972046,0.7004797458648682,0.007247838183864763
2021-07-28,1.1823126077651978,0.6963497400283813,0.01342825401983383
2021-07-29,1.1845955848693848,0.6960588693618774,0.016038355347252287
