Date,EURUSD_Close,NZDUSD_Close
2020-01-01,1.1220825910568237,0.6785798072814941
2020-01-02,1.1220825910568237,0.6737182140350342
2020-01-03,1.1171437501907349,0.6700212359428406
2020-01-06,1.1161960363388062,0.665530800819397
2020-01-07,1.1197994947433472,0.6669512391090393
2020-01-08,1.1154738664627075,0.6631211638450623
2020-01-09,1.1113210916519165,0.6654289960861206
2020-01-10,1.1111111640930176,0.6607987880706787
2020-01-13,1.1116669178009033,0.6637682318687439
2020-01-14,1.1135733127593994,0.6626817584037781
2020-01-15,1.113089919090271,0.660969078540802
2020-01-16,1.1154004335403442,0.6619185209274292
2020-01-17,1.1139578819274902,0.6638211011886597
2020-01-20,1.1094592809677124,0.6619710922241211
2020-01-21,1.109693169593811,0.6608904600143433
2020-01-22,1.108561396598816,0.6595305800437927
2020-01-23,1.1096439361572266,0.659639298915863
2020-01-24,1.1055220365524292,0.6614719033241272
2020-01-27,1.1025358438491821,0.6572720408439636
2020-01-28,1.101976990699768,0.6545788049697876
2020-01-29,1.1022562980651855,0.6540094017982483
2020-01-30,1.1016855239868164,0.6527202129364014
2020-01-31,1.1029127836227417,0.6485421061515808
2020-02-03,1.1089794635772705,0.6459489464759827
2020-02-04,1.1062926054000854,0.6461117267608643
2020-02-05,1.1047282218933105,0.6493801474571228
2020-02-06,1.1002310514450073,0.6481889486312866
2020-02-07,1.0982975959777832,0.6463000178337097
2020-02-10,1.0949305295944214,0.6399590373039246
2020-02-11,1.0913456678390503,0.6388592720031738
2020-02-12,1.091941475868225,0.6406519412994385
2020-02-13,1.0875948667526245,0.6447120904922485
2020-02-14,1.0845986604690552,0.6443091630935669
2020-02-17,1.0841753482818604,0.6446580290794373
2020-02-18,1.0840108394622803,0.6438984274864197
2020-02-19,1.079540491104126,0.6394516229629517
2020-02-20,1.081009864807129,0.6389816999435425
2020-02-21,1.078799843788147,0.6332480907440186
2020-02-24,1.0839051008224487,0.6323310732841492
2020-02-25,1.0849199295043945,0.6344292163848877
2020-02-26,1.0881996154785156,0.6321592330932617
2020-02-27,1.0885894298553467,0.6286817193031311
2020-02-28,1.0997228622436523,0.6311696767807007
2020-03-02,1.1051311492919922,0.6229403614997864
2020-03-03,1.1144047975540161,0.6265585422515869
2020-03-04,1.118067979812622,0.6269199252128601
2020-03-05,1.113908290863037,0.6300284266471863
2020-03-06,1.1223849058151245,0.6313091516494751
2020-03-09,1.1386020183563232,0.6329394578933716
2020-03-10,1.1397960186004639,0.6341515779495239
2020-03-11,1.1316505670547485,0.6268099546432495
2020-03-12,1.1261515617370605,0.6264290809631348
2020-03-13,1.1184931993484497,0.6114487648010254
2020-03-16,1.115536093711853,0.6050997972488403
2020-03-17,1.1163206100463867,0.6044706702232361
2020-03-18,1.101552128791809,0.5949299931526184
2020-03-19,1.0961546897888184,0.5730692148208618
2020-03-20,1.0657345056533813,0.5684757828712463
2020-03-23,1.0694386959075928,0.5626100301742554
2020-03-24,1.0764610767364502,0.574418842792511
2020-03-25,1.080263614654541,0.5829713940620422
2020-03-26,1.0889569520950317,0.5812196135520935
2020-03-27,1.1048258543014526,0.5979001522064209
2020-03-30,1.113908290863037,0.6058292984962463
2020-03-31,1.1030466556549072,0.6009796261787415
2020-04-01,1.102657437324524,0.5951389074325562
2020-04-02,1.0953621864318848,0.5936902165412903
2020-04-03,1.0847399234771729,0.5914394855499268
2020-04-06,1.0806955099105835,0.5854012370109558
2020-04-07,1.0803803205490112,0.5950610041618347
2020-04-08,1.0895144939422607,0.5962993502616882
2020-04-09,1.0863661766052246,0.6016702651977539
2020-04-10,1.0927408933639526,0.6077216863632202
2020-04-13,1.0932666063308716,0.6075407862663269
2020-04-14,1.0922993421554565,0.6102696061134338
2020-04-15,1.098538875579834,0.6101199388504028
2020-04-16,1.0905101299285889,0.5995994806289673
2020-04-17,1.0858471393585205,0.5998692512512207
2020-04-20,1.0866966247558594,0.601550817489624
2020-04-21,1.0864840745925903,0.6045108437538147
2020-04-22,1.0856467485427856,0.5964096188545227
2020-04-23,1.080964207649231,0.5924205780029297
2020-04-24,1.077702283859253,0.6005717515945435
2020-04-27,1.08236825466156,0.6021702289581299
2020-04-28,1.0824854373931885,0.6024604439735413
2020-04-29,1.0836584568023682,0.607810378074646
2020-04-30,1.087725043296814,0.6142000555992126
2020-05-01,1.094546914100647,0.6120288372039795
2020-05-04,1.0959625244140625,0.6016412973403931
2020-05-05,1.0904293060302734,0.605029821395874
2020-05-06,1.0838581323623657,0.6053100228309631
2020-05-07,1.0798553228378296,0.6006998419761658
2020-05-08,1.0837171077728271,0.6095698475837708
2020-05-11,1.0839520692825317,0.6143185496330261
2020-05-12,1.080940842628479,0.6077697277069092
2020-05-13,1.0846810340881348,0.6069986820220947
2020-05-14,1.08236825466156,0.5999088287353516
2020-05-15,1.0806955099105835,0.6013012528419495
2020-05-18,1.0821340084075928,0.5936691164970398
2020-05-19,1.0915124416351318,0.6040598750114441
2020-05-20,1.0927767753601074,0.6086501479148865
2020-05-21,1.0982975959777832,0.614809513092041
2020-05-22,1.0952903032302856,0.6123398542404175
2020-05-25,1.0907801389694214,0.6105006337165833
2020-05-26,1.0902997255325317,0.6106609106063843
2020-05-27,1.0981770753860474,0.6198398470878601
2020-05-28,1.1016855239868164,0.618739128112793
2020-05-29,1.1079105138778687,0.6199781894683838
2020-06-01,1.1118524074554443,0.6199012994766235
2020-06-02,1.1125946044921875,0.6281801462173462
2020-06-03,1.118943691253662,0.6385492086410522
2020-06-04,1.1235954761505127,0.6428387761116028
2020-06-05,1.1337867975234985,0.6463789939880371
2020-06-08,1.1319515705108643,0.6537613868713379
2020-06-09,1.1305567026138306,0.6567497253417969
2020-06-10,1.1332215070724487,0.6497303247451782
2020-06-11,1.1365444660186768,0.6510586142539978
2020-06-12,1.1288082599639893,0.6413010954856873
2020-06-15,1.1252011060714722,0.6417208313941956
2020-06-16,1.1337740421295166,0.6499203443527222
2020-06-17,1.1265701055526733,0.6460198760032654
2020-06-18,1.1242902278900146,0.6446402072906494
2020-06-19,1.1211000680923462,0.642937958240509
2020-06-22,1.1177555322647095,0.6402007341384888
2020-06-23,1.1279679536819458,0.649599552154541
2020-06-24,1.1312345266342163,0.6500301957130432
2020-06-25,1.1250872611999512,0.6404016613960266
2020-06-26,1.1222084760665894,0.6430785655975342
2020-06-29,1.1225864887237549,0.6419391632080078
2020-06-30,1.1247202157974243,0.6427395939826965
2020-07-01,1.1235954761505127,0.6451113224029541
2020-07-02,1.1251378059387207,0.6479201316833496
2020-07-03,1.1237848997116089,0.65091872215271
2020-07-06,1.1247202157974243,0.6538383364677429
2020-07-07,1.1312856674194336,0.6558882594108582
2020-07-08,1.1275228261947632,0.6549388766288757
2020-07-09,1.1339154243469238,0.6574016809463501
2020-07-10,1.1287955045700073,0.6569395661354065
2020-07-13,1.1310042142868042,0.6574997901916504
2020-07-14,1.134549617767334,0.6538383364677429
2020-07-15,1.1410704851150513,0.654360294342041
2020-07-16,1.1417193412780762,0.6573001742362976
2020-07-17,1.139211654663086,0.6542105078697205
2020-07-20,1.1442956924438477,0.6562497615814209
2020-07-21,1.1458691358566284,0.6581414937973022
2020-07-22,1.15340256690979,0.6646903157234192
2020-07-23,1.1568717956542969,0.6657390594482422
2020-07-24,1.1596084833145142,0.663561224937439
2020-07-27,1.1652567386627197,0.6644695401191711
2020-07-28,1.1769275665283203,0.6688382029533386
2020-07-29,1.171879529953003,0.6660600900650024
2020-07-30,1.1782865524291992,0.6656593084335327
2020-07-31,1.1872254610061646,0.6696891784667969
2020-08-03,1.1782310009002686,0.6637109518051147
2020-08-04,1.1763322353363037,0.6615402102470398
2020-08-05,1.181544303894043,0.664548933506012
2020-08-06,1.187281847000122,0.664818525314331
2020-08-07,1.1876484155654907,0.6684491634368896
2020-08-10,1.1782727241516113,0.6601095795631409
2020-08-11,1.1737778186798096,0.6593479514122009
2020-08-12,1.1736538410186768,0.6569395661354065
2020-08-13,1.179380178451538,0.6576480865478516
2020-08-14,1.1816558837890625,0.6547288298606873
2020-08-17,1.1852554082870483,0.6543817520141602
2020-08-18,1.1876484155654907,0.6554712057113647
2020-08-19,1.1947859525680542,0.6610389947891235
2020-08-20,1.1843500137329102,0.6561594009399414
2020-08-21,1.1873664855957031,0.6542105078697205
2020-08-24,1.1798018217086792,0.6538811326026917
2020-08-25,1.1794538497924805,0.6529998183250427
2020-08-26,1.183501958847046,0.6552993655204773
2020-08-27,1.1842728853225708,0.6633411049842834
2020-08-28,1.1819632053375244,0.6645312905311584
2020-08-31,1.1918240785598755,0.6745316982269287
2020-09-01,1.193901538848877,0.6732601523399353
2020-09-02,1.1923214197158813,0.6768602132797241
2020-09-03,1.184735894203186,0.6767502427101135
2020-09-04,1.1839784383773804,0.6689102053642273
2020-09-07,1.183445930480957,0.6712896227836609
2020-09-08,1.1821727752685547,0.6691021919250488
2020-09-09,1.177024483680725,0.6612619757652283
2020-09-10,1.1806375980377197,0.6682080030441284
2020-09-11,1.1824384927749634,0.6646991968154907
2020-09-14,1.1842728853225708,0.6685296297073364
2020-09-15,1.187000036239624,0.6699718832969666
2020-09-16,1.1844412088394165,0.6710913777351379
2020-09-17,1.1803449392318726,0.6721695065498352
2020-09-18,1.1848200559616089,0.6762696504592896
2020-09-21,1.1845533847808838,0.6758995056152344
2020-09-22,1.176800012588501,0.6666000485420227
2020-09-23,1.1708368062973022,0.6632398962974548
2020-09-24,1.1658544540405273,0.6545187830924988
2020-09-25,1.1673243045806885,0.6549903750419617
2020-09-28,1.1635348796844482,0.6551792025566101
2020-09-29,1.167883276939392,0.6568015217781067
2020-09-30,1.1742050647735596,0.6600921154022217
2020-10-01,1.1726078987121582,0.6622779369354248
2020-10-02,1.1744946241378784,0.6651412844657898
2020-10-05,1.1720443964004517,0.6639797687530518
2020-10-06,1.1792453527450562,0.6653802394866943
2020-10-07,1.1737639904022217,0.6590003371238708
2020-10-08,1.176747441291809,0.6574103236198425
2020-10-09,1.1767003536224365,0.6589394807815552
2020-10-12,1.181683897972107,0.6664400696754456
2020-10-13,1.1816140413284302,0.6649290323257446
2020-10-14,1.1742188930511475,0.6655396819114685
2020-10-15,1.1743981838226318,0.665619432926178
2020-10-16,1.1707134246826172,0.6598917841911316
2020-10-19,1.1715501546859741,0.6617783308029175
2020-10-20,1.176885962486267,0.6593087911605835
2020-10-21,1.1829839944839478,0.6580809354782104
2020-10-22,1.1853959560394287,0.6646196842193604
2020-10-23,1.1815024614334106,0.667159914970398
2020-10-26,1.1848480701446533,0.6684402823448181
2020-10-27,1.1809443235397339,0.6678001284599304
2020-10-28,1.1784114837646484,0.6700795888900757
2020-10-29,1.1748672723770142,0.6649687886238098
2020-10-30,1.1678695678710938,0.6629716753959656
2020-11-02,1.1642121076583862,0.6598482728004456
2020-11-03,1.1642799377441406,0.6632398962974548
2020-11-04,1.176221489906311,0.6729022264480591
2020-11-05,1.17326819896698,0.6700077652931213
2020-11-06,1.1817537546157837,0.6764892935752869
2020-11-09,1.1893010139465332,0.6797495484352112
2020-11-10,1.182732105255127,0.6825193166732788
2020-11-11,1.1818794012069702,0.6828222870826721
2020-11-12,1.1780297756195068,0.6902502179145813
2020-11-13,1.1803393363952637,0.6839009523391724
2020-11-16,1.1845253705978394,0.6871482729911804
2020-11-17,1.1859441995620728,0.690808117389679
2020-11-18,1.186366319656372,0.6893000602722168
2020-11-19,1.1847639083862305,0.6922091841697693
2020-11-20,1.1866477727890015,0.6906601786613464
2020-11-23,1.1866477727890015,0.6946905255317688
2020-11-24,1.1842728853225708,0.6931111812591553
2020-11-25,1.1900511980056763,0.6979097723960876
2020-11-26,1.1920002698898315,0.7004076242446899
2020-11-27,1.191599726676941,0.7003389596939087
2020-11-30,1.1971460580825806,0.7035019993782043
2020-12-01,1.193816065788269,0.7018824815750122
2020-12-02,1.2074378728866577,0.7069985866546631
2020-12-03,1.2114603519439697,0.7071500420570374
2020-12-04,1.2145650386810303,0.7073386311531067
2020-12-07,1.212135910987854,0.7041400671005249
2020-12-08,1.2113136053085327,0.7040518522262573
2020-12-09,1.2110936641693115,0.7040716409683228
